ID	name	label	UP/DOWN	statistic	p.value	FDRp.value	type
N-hsa04922-68	Glucagon signaling pathway: beta-D-Fructose 2,6-bisphosphate	beta-D-Fructose 2,6-bisphosphate	UP	-8	1	1	compound
N-hsa04922-77	Glucagon signaling pathway: Malonyl-CoA	Malonyl-CoA	UP	-8	1	1	compound
N-hsa04922-80	Glucagon signaling pathway: PRKAG2	PRKAG2	UP	1.70444468713068	0.0897183022451475	0.108019573746502	gene
N-hsa04922-82	Glucagon signaling pathway: CAMK2A	CAMK2A	DOWN	-4.01616952615556	8.13278439549131e-05	0.000136961512558124	gene
N-hsa04922-83	Glucagon signaling pathway: FOXO1	FOXO1	DOWN	-16.539390804946	2.13880533893954e-40	5.49707873140713e-39	gene
N-hsa04922-62 63	Glucagon signaling pathway: PHKA1 CALML6	PHKA1 CALML6	UP	0.33985736658758	0.734290136118631	0.753237193068588	gene
N-hsa04922-46 47 48	Glucagon signaling pathway: CREB3 CRTC2 CREBBP	CREB3 CRTC2 CREBBP	UP	8.56469359506127	1.95008275236662e-15	7.08097225697295e-15	gene
N-hsa04922-89 90	Glucagon signaling pathway: PPARGC1A PPARA	PPARGC1A PPARA	DOWN	-12.8987766055438	1.10735489626565e-28	1.03230270359893e-27	gene
N-hsa04922-52 54	Glucagon signaling pathway: FOXO1 PPARGC1A	FOXO1 PPARGC1A	DOWN	-13.0501179815601	3.62770093589854e-29	3.45500667187122e-28	gene
N-hsa04922-84	Glucagon signaling pathway: ITPR1	ITPR1	DOWN	-3.41459446975868	0.000761241079245066	0.00117858480661008	gene
N-hsa04922-36	Glucagon signaling pathway: GYS1	GYS1	DOWN	-0.0963208414602297	0.923353970498596	0.931059919196916	gene
N-hsa04922-17	Glucagon signaling pathway: PKM	PKM	UP	14.8709264211402	4.98015297305484e-35	8.22726611795279e-34	gene
N-hsa04922-24	Glucagon signaling pathway: PFKL	PFKL	UP	5.18720923504985	4.85953009243543e-07	1.00890917889444e-06	gene
N-hsa04922-67	Glucagon signaling pathway: FBP1	FBP1	UP	4.62098937177205	6.52356372086933e-06	1.21738945027247e-05	gene
N-hsa04922-60	Glucagon signaling pathway: CPT1C*	CPT1C*	UP	1.90144370172412	0.0585584798075369	0.0723120947042169	gene
N-hsa04922-78	Glucagon signaling pathway: ACACA	ACACA	DOWN	-7.78336016746454	2.78302220621657e-13	8.82149322772968e-13	gene
N-hsa04922-37	Glucagon signaling pathway: PYGB	PYGB	DOWN	-7.74646475506642	3.49624559010559e-13	1.10538046825196e-12	gene
N-hsa04922-51	Glucagon signaling pathway: G6PC	G6PC	UP	5.07275572580765	8.36031393202646e-07	1.70696668154894e-06	gene
N-hsa04922-50	Glucagon signaling pathway: PCK1	PCK1	DOWN	-2.35278211556547	0.0195210698014221	0.0252019342376625	gene
N-hsa04922-59	Glucagon signaling pathway: CPT1C	CPT1C	UP	1.90144370172412	0.0585584798075369	0.0723120947042169	gene
N-hsa04922-70	Glucagon signaling pathway: PFKFB1	PFKFB1	DOWN	-12.55647557635	1.37326271424178e-27	1.17855777787714e-26	gene
N-hsa04923-2	Regulation of lipolysis in adipocytes: GNAS	GNAS	UP	7.01399855071684	2.85481165617914e-11	7.99606792062538e-11	gene
N-hsa04923-3	Regulation of lipolysis in adipocytes: ADCY1	ADCY1	DOWN	-0.868328587479155	0.386166390318504	0.413836051676978	gene
N-hsa04923-4	Regulation of lipolysis in adipocytes: PRKACA	PRKACA	UP	3.34508426065576	0.000967943168731418	0.00143860728550965	gene
N-hsa04923-5	Regulation of lipolysis in adipocytes: 3,5-Cyclic AMP	3,5-Cyclic AMP	UP	-8	1	1	compound
N-hsa04923-6	Regulation of lipolysis in adipocytes: ADRB1	ADRB1	DOWN	-16.31598671711	1.11226867852534e-39	2.51054930295719e-38	gene
N-hsa04923-7	Regulation of lipolysis in adipocytes: L-Adrenaline	L-Adrenaline	UP	-8	1	1	compound
N-hsa04923-9	Regulation of lipolysis in adipocytes: L-Noradrenaline	L-Noradrenaline	UP	-8	1	1	compound
N-hsa04923-10	Regulation of lipolysis in adipocytes: NPR1	NPR1	DOWN	-18.5295516853503	1.03138357742943e-46	4.70769304008899e-45	gene
N-hsa04923-11	Regulation of lipolysis in adipocytes: PRKG1	PRKG1	DOWN	-2.13244931669625	0.0340847872855427	0.0430478498162562	gene
N-hsa04923-13	Regulation of lipolysis in adipocytes: 3,5-Cyclic GMP	3,5-Cyclic GMP	UP	-8	1	1	compound
N-hsa04923-15	Regulation of lipolysis in adipocytes: Atrial natriuretic peptide	Atrial natriuretic peptide	UP	-8	1	1	compound
N-hsa04923-28	Regulation of lipolysis in adipocytes: PTGER3	PTGER3	DOWN	-7.31789046988857	4.73647294835844e-12	1.4146851798554e-11	gene
N-hsa04923-29	Regulation of lipolysis in adipocytes: GNAI1	GNAI1	UP	1.60881162996373	0.109100190312119	0.128739060264894	gene
N-hsa04923-30	Regulation of lipolysis in adipocytes: ADCY1*	ADCY1*	DOWN	-0.868328587479155	0.386166390318504	0.413836051676978	gene
N-hsa04923-32	Regulation of lipolysis in adipocytes: 3,5-Cyclic AMP*	3,5-Cyclic AMP*	UP	-8	1	1	compound
N-hsa04923-33	Regulation of lipolysis in adipocytes: Adenosine	Adenosine	UP	-8	1	1	compound
N-hsa04923-35	Regulation of lipolysis in adipocytes: Prostaglandin E2	Prostaglandin E2	UP	-8	1	1	compound
N-hsa04923-36	Regulation of lipolysis in adipocytes: INS	INS	UP	1.40604453624159	0.161130172183072	0.186597278893458	gene
N-hsa04923-37	Regulation of lipolysis in adipocytes: INSR	INSR	UP	0.710756768486474	0.477992311770295	0.502797648536797	gene
N-hsa04923-39	Regulation of lipolysis in adipocytes: PIK3R5	PIK3R5	UP	1.28646780031234	0.199640101516925	0.224731878981968	gene
N-hsa04923-40	Regulation of lipolysis in adipocytes: IRS1	IRS1	DOWN	-10.7031968083512	9.04306949561464e-22	5.20293130083823e-21	gene
N-hsa04923-42	Regulation of lipolysis in adipocytes: PLA2G16	PLA2G16	DOWN	-6.3021177710203	1.59665995727964e-09	4.01412429896251e-09	gene
N-hsa04923-54	Regulation of lipolysis in adipocytes: Corticosterone	Corticosterone	UP	-8	1	1	compound
N-hsa04923-55	Regulation of lipolysis in adipocytes: ADORA1	ADORA1	DOWN	-5.29581866521472	2.88082740185485e-07	6.03182414210995e-07	gene
N-hsa04923-56	Regulation of lipolysis in adipocytes: TSHR	TSHR	DOWN	-7.33460712605989	4.28535340703992e-12	1.28623223059815e-11	gene
N-hsa04923-63	Regulation of lipolysis in adipocytes: CGA	CGA	UP	5.33870662431024	2.33843857123967e-07	4.96877878482029e-07	gene
N-hsa04923-64	Regulation of lipolysis in adipocytes: NPY1R	NPY1R	DOWN	-4.06898813802775	6.59503349521208e-05	0.00011219932743649	gene
N-hsa04923-65	Regulation of lipolysis in adipocytes: NPY	NPY	DOWN	-3.51057485206771	0.000542926994318112	0.000854319749486263	gene
N-hsa04923-69	Regulation of lipolysis in adipocytes: AKT3	AKT3	UP	3.3789385064532	0.000861481138761901	0.00130236672645997	gene
N-hsa04923-16	Regulation of lipolysis in adipocytes: PLIN1	PLIN1	DOWN	-16.3057552958059	1.19957754385715e-39	2.68792611827192e-38	gene
N-hsa04923-66	Regulation of lipolysis in adipocytes: LIPE	LIPE	DOWN	-15.5217436088425	3.97548733472296e-37	7.33441705286313e-36	gene
N-hsa04923-31	Regulation of lipolysis in adipocytes: PRKACA*	PRKACA*	UP	3.34508426065576	0.000967943168731418	0.00143860728550965	gene
N-hsa04923-52 53	Regulation of lipolysis in adipocytes: PNPLA2 ABHD5*	PNPLA2 ABHD5*	DOWN	-6.0366041914571	6.67068146830661e-09	1.59630055175555e-08	gene
N-hsa04923-26 27	Regulation of lipolysis in adipocytes: PNPLA2 ABHD5	PNPLA2 ABHD5	DOWN	-6.0366041914571	6.67068146830661e-09	1.59630055175555e-08	gene
N-hsa04923-38	Regulation of lipolysis in adipocytes: PDE3B	PDE3B	DOWN	-10.2338957817507	2.4557036518089e-20	1.29555187520946e-19	gene
N-hsa04923-43	Regulation of lipolysis in adipocytes: Arachidonate	Arachidonate	UP	-8	1	1	compound
N-hsa04924-2	Renin secretion: GNAS	GNAS	UP	7.01399855071684	2.85481165617914e-11	7.99606792062538e-11	gene
N-hsa04924-3	Renin secretion: ADCY5	ADCY5	DOWN	-9.29835455473179	1.5141185173725e-17	6.23246379696015e-17	gene
N-hsa04924-4	Renin secretion: PRKACA	PRKACA	UP	3.34508426065576	0.000967943168731418	0.00143860728550965	gene
N-hsa04924-5	Renin secretion: 3,5-Cyclic AMP	3,5-Cyclic AMP	UP	-8	1	1	compound
N-hsa04924-6	Renin secretion: ADRB1	ADRB1	DOWN	-16.31598671711	1.11226867852534e-39	2.51054930295719e-38	gene
N-hsa04924-7	Renin secretion: L-Adrenaline	L-Adrenaline	UP	-8	1	1	compound
N-hsa04924-8	Renin secretion: L-Noradrenaline	L-Noradrenaline	UP	-8	1	1	compound
N-hsa04924-9	Renin secretion: NPR1	NPR1	DOWN	-18.5295516853503	1.03138357742943e-46	4.70769304008899e-45	gene
N-hsa04924-11	Renin secretion: 3,5-Cyclic GMP	3,5-Cyclic GMP	UP	-8	1	1	compound
N-hsa04924-13	Renin secretion: Atrial natriuretic peptide	Atrial natriuretic peptide	UP	-8	1	1	compound
N-hsa04924-14	Renin secretion: GNAI1	GNAI1	UP	1.60881162996373	0.109100190312119	0.128739060264894	gene
N-hsa04924-15	Renin secretion: Adenosine	Adenosine	UP	-8	1	1	compound
N-hsa04924-16	Renin secretion: Prostaglandin E2	Prostaglandin E2	UP	-8	1	1	compound
N-hsa04924-17	Renin secretion: ADORA1	ADORA1	DOWN	-5.29581866521472	2.88082740185485e-07	6.03182414210995e-07	gene
N-hsa04924-19	Renin secretion: AGTR1	AGTR1	DOWN	-7.46602044378558	1.94228956365921e-12	5.90448361680713e-12	gene
N-hsa04924-20	Renin secretion: GNAQ	GNAQ	DOWN	-4.56417317306432	8.36223664617039e-06	1.53764919272221e-05	gene
N-hsa04924-21	Renin secretion: PLCB1	PLCB1	UP	4.94535329863599	1.51361789310959e-06	2.96280605379329e-06	gene
N-hsa04924-22	Renin secretion: D-myo-Inositol 1,4,5-trisphosphate	D-myo-Inositol 1,4,5-trisphosphate	UP	-8	1	1	compound
N-hsa04924-24	Renin secretion: Calcium cation	Calcium cation	UP	-8	1	1	compound
N-hsa04924-25	Renin secretion: Calcium cation*	Calcium cation*	UP	-8	1	1	compound
N-hsa04924-26	Renin secretion: GUCY1A2	GUCY1A2	DOWN	-6.63288028676062	2.54506146904763e-10	6.68770523337804e-10	gene
N-hsa04924-27	Renin secretion: Nitric oxide	Nitric oxide	UP	-8	1	1	compound
N-hsa04924-32	Renin secretion: Endothelin-1	Endothelin-1	UP	-8	1	1	compound
N-hsa04924-33	Renin secretion: CREB1	CREB1	DOWN	-0.152628634108698	0.878831872307862	0.888638332320486	gene
N-hsa04924-41	Renin secretion: PTGER2	PTGER2	DOWN	-13.5805222887276	7.18606675247794e-31	7.89314497839021e-30	gene
N-hsa04924-42	Renin secretion: EDNRA	EDNRA	UP	3.03221796061077	0.0027208295407271	0.00381039809771828	gene
N-hsa04924-57	Renin secretion: CALML6	CALML6	UP	4.51359251032845	1.04108054222061e-05	1.88958418296418e-05	gene
N-hsa04924-59	Renin secretion: AQP1	AQP1	DOWN	-17.8731690572306	1.20944561728404e-44	4.35824789105512e-43	gene
N-hsa04924-61	Renin secretion: ADCYAP1R1	ADCYAP1R1	DOWN	-18.3328864560873	4.28274164730022e-46	1.84547230983664e-44	gene
N-hsa04924-62	Renin secretion: ADCYAP1	ADCYAP1	DOWN	-1.66275652235173	0.097793733630322	0.117466858992211	gene
N-hsa04924-47	Renin secretion: KCNMA1	KCNMA1	DOWN	-5.00563795608147	1.14452995438623e-06	2.31688356732192e-06	gene
N-hsa04924-30	Renin secretion: PDE3A	PDE3A	DOWN	-8.1420288756697	2.94068099905645e-14	9.84808495444883e-14	gene
N-hsa04924-23	Renin secretion: ITPR1	ITPR1	DOWN	-3.41459446975868	0.000761241079245066	0.00117858480661008	gene
N-hsa04924-34	Renin secretion: REN	REN	UP	2.5245628097503	0.0122938098452154	0.0162215109777768	gene
N-hsa04924-52	Renin secretion: KCNJ2	KCNJ2	DOWN	-11.8665509858246	2.12419414387005e-25	1.47236044032928e-24	gene
N-hsa04924-31	Renin secretion: Angiotensin II	Angiotensin II	UP	-8	1	1	compound
N-hsa04924-49	Renin secretion: PDE1A	PDE1A	DOWN	-23.2832585261714	3.98966836815479e-61	2.04869470704748e-58	gene
N-hsa04924-58	Renin secretion: PPP3CA	PPP3CA	DOWN	-3.61271249468505	0.000375920246962866	0.000597323507422686	gene
N-hsa04925-2	Aldosterone synthesis and secretion: 3,5-Cyclic GMP	3,5-Cyclic GMP	UP	-8	1	1	compound
N-hsa04925-4	Aldosterone synthesis and secretion: Calcium cation	Calcium cation	UP	-8	1	1	compound
N-hsa04925-7	Aldosterone synthesis and secretion: PLCB1	PLCB1	UP	4.94535329863599	1.51361789310959e-06	2.96280605379329e-06	gene
N-hsa04925-9	Aldosterone synthesis and secretion: D-myo-Inositol 1,4,5-trisphosphate	D-myo-Inositol 1,4,5-trisphosphate	UP	-8	1	1	compound
N-hsa04925-10	Aldosterone synthesis and secretion: GNA11	GNA11	DOWN	-4.91927078752053	1.70687958105831e-06	3.3244552350538e-06	gene
N-hsa04925-15	Aldosterone synthesis and secretion: ADCY1	ADCY1	DOWN	-0.868328587479155	0.386166390318504	0.413836051676978	gene
N-hsa04925-16	Aldosterone synthesis and secretion: 3,5-Cyclic AMP	3,5-Cyclic AMP	UP	-8	1	1	compound
N-hsa04925-20	Aldosterone synthesis and secretion: CALML6	CALML6	UP	4.51359251032845	1.04108054222061e-05	1.88958418296418e-05	gene
N-hsa04925-21	Aldosterone synthesis and secretion: Calcium cation*	Calcium cation*	UP	-8	1	1	compound
N-hsa04925-22	Aldosterone synthesis and secretion: AGTR1	AGTR1	DOWN	-7.46602044378558	1.94228956365921e-12	5.90448361680713e-12	gene
N-hsa04925-23	Aldosterone synthesis and secretion: Angiotensin II	Angiotensin II	UP	-8	1	1	compound
N-hsa04925-24	Aldosterone synthesis and secretion: MC2R	MC2R	UP	2.13351041195295	0.033996696736401	0.0430159435913148	gene
N-hsa04925-25	Aldosterone synthesis and secretion: (S,S)-Tartaric acid	(S,S)-Tartaric acid	UP	-8	1	1	compound
N-hsa04925-26	Aldosterone synthesis and secretion: GNAS	GNAS	UP	7.01399855071684	2.85481165617914e-11	7.99606792062538e-11	gene
N-hsa04925-27	Aldosterone synthesis and secretion: Diacylglycerol	Diacylglycerol	UP	-8	1	1	compound
N-hsa04925-28	Aldosterone synthesis and secretion: PRKCA	PRKCA	DOWN	-8.01762933184459	6.45016996751011e-14	2.12318094763874e-13	gene
N-hsa04925-29	Aldosterone synthesis and secretion: PRKD3	PRKD3	DOWN	-2.03956738736724	0.0425958567286668	0.0533812627948027	gene
N-hsa04925-30	Aldosterone synthesis and secretion: CAMK1D	CAMK1D	DOWN	-2.73226771174916	0.0068040747595029	0.00922074085508179	gene
N-hsa04925-31	Aldosterone synthesis and secretion: NR4A2	NR4A2	DOWN	-4.26429504172515	2.98395510290916e-05	5.26098178658835e-05	gene
N-hsa04925-32	Aldosterone synthesis and secretion: NR4A1	NR4A1	DOWN	-9.99780249517319	1.26899512007344e-19	6.25563834391401e-19	gene
N-hsa04925-35	Aldosterone synthesis and secretion: NPR1	NPR1	DOWN	-18.5295516853503	1.03138357742943e-46	4.70769304008899e-45	gene
N-hsa04925-36	Aldosterone synthesis and secretion: Atrial natriuretic peptide	Atrial natriuretic peptide	UP	-8	1	1	compound
N-hsa04925-45	Aldosterone synthesis and secretion: PRKACA	PRKACA	UP	3.34508426065576	0.000967943168731418	0.00143860728550965	gene
N-hsa04925-14 64	Aldosterone synthesis and secretion: CREB3 ATF1	CREB3 ATF1	UP	2.59920772605582	0.00997996415155517	0.0132821898708171	gene
N-hsa04925-5	Aldosterone synthesis and secretion: KCNK3	KCNK3	DOWN	-6.42477720611348	8.13763981133206e-10	2.06269586661572e-09	gene
N-hsa04925-3	Aldosterone synthesis and secretion: ITPR1	ITPR1	DOWN	-3.41459446975868	0.000761241079245066	0.00117858480661008	gene
N-hsa04925-33	Aldosterone synthesis and secretion: CYP11B2	CYP11B2	UP	0.609980375518514	0.542508116629521	0.56640715260439	gene
N-hsa04925-34	Aldosterone synthesis and secretion: STAR	STAR	DOWN	-4.55773031594077	8.5997945665423e-06	1.57808022986997e-05	gene
N-hsa04925-18	Aldosterone synthesis and secretion: PDE2A	PDE2A	DOWN	-20.7373458914377	1.52715893338945e-53	1.88207066950916e-51	gene
N-hsa04930-1	Type II diabetes mellitus: PKLR	PKLR	UP	14.8852194028772	4.47860293689728e-35	7.41858905837662e-34	gene
N-hsa04930-2	Type II diabetes mellitus: PIK3R5	PIK3R5	UP	1.28646780031234	0.199640101516925	0.224731878981968	gene
N-hsa04930-4	Type II diabetes mellitus: IRS1	IRS1	DOWN	-7.73778829570365	3.68864087887645e-13	1.15907216193966e-12	gene
N-hsa04930-5	Type II diabetes mellitus: INSR	INSR	UP	0.710756768486474	0.477992311770295	0.502797648536797	gene
N-hsa04930-6	Type II diabetes mellitus: INS	INS	UP	1.40604453624159	0.161130172183072	0.186597278893458	gene
N-hsa04930-11	Type II diabetes mellitus: SOCS4	SOCS4	DOWN	-7.07865475167108	1.95535765790532e-11	5.62770382438702e-11	gene
N-hsa04930-12	Type II diabetes mellitus: MAPK1	MAPK1	UP	3.14146432477941	0.00191358266081712	0.00270882066527799	gene
N-hsa04930-16	Type II diabetes mellitus: ADIPOQ	ADIPOQ	DOWN	-14.1022720318319	1.50058874917256e-32	1.93444097748981e-31	gene
N-hsa04930-17	Type II diabetes mellitus: IKBKB	IKBKB	UP	1.99141935971449	0.0476791544333811	0.0593533231552513	gene
N-hsa04930-18	Type II diabetes mellitus: PRKCD	PRKCD	UP	6.85683407946314	7.10071485269227e-11	1.92751563534316e-10	gene
N-hsa04930-19	Type II diabetes mellitus: PDX1	PDX1	UP	3.06511905578713	0.00244966702309399	0.00344395350132447	gene
N-hsa04930-20	Type II diabetes mellitus: IRS1*	IRS1*	DOWN	-10.7031968083512	9.04306949561464e-22	5.20293130083823e-21	gene
N-hsa04930-21	Type II diabetes mellitus: MAPK8	MAPK8	UP	6.56134494779282	3.80511483406032e-10	9.74526916354103e-10	gene
N-hsa04930-22	Type II diabetes mellitus: PRKCZ	PRKCZ	UP	7.8356253907656	2.01244419550322e-13	6.40200368233911e-13	gene
N-hsa04930-23	Type II diabetes mellitus: TNF	TNF	DOWN	-0.769476777062522	0.442440648700291	0.469165251641919	gene
N-hsa04930-25	Type II diabetes mellitus: CACNA1A	CACNA1A	UP	2.35247640968092	0.0195367155762272	0.0252168498912258	gene
N-hsa04930-27	Type II diabetes mellitus: GCK	GCK	UP	6.22695066699173	2.40316030503657e-09	5.99040202250621e-09	gene
N-hsa04930-28	Type II diabetes mellitus: MTOR	MTOR	UP	1.84032463694494	0.0670756794940058	0.0822364379311707	gene
N-hsa04930-29	Type II diabetes mellitus: MAFA	MAFA	UP	6.60647293078959	2.95335677320607e-10	7.73749338286387e-10	gene
N-hsa04930-30	Type II diabetes mellitus: SLC2A2	SLC2A2	DOWN	-3.50161206451009	0.00056050735503171	0.000880633942301222	gene
N-hsa04930-31	Type II diabetes mellitus: KCNJ11	KCNJ11	UP	5.80370686775718	2.26000419522055e-08	5.23933252481152e-08	gene
N-hsa04930-32	Type II diabetes mellitus: ABCC8	ABCC8	DOWN	-0.34386676084545	0.73127688780563	0.750771106740802	gene
N-hsa04930-3	Type II diabetes mellitus: SLC2A4	SLC2A4	DOWN	-17.9787183856019	5.60801608005394e-45	2.04476893995813e-43	gene
N-hsa04930-26	Type II diabetes mellitus: INS*	INS*	UP	1.40604453624159	0.161130172183072	0.186597278893458	gene
N-hsa04930-8	Type II diabetes mellitus: Pyruvate	Pyruvate	UP	-8	1	1	compound
N-hsa04930-13	Type II diabetes mellitus: Fatty acid	Fatty acid	UP	-8	1	1	compound
N-hsa04930-15	Type II diabetes mellitus: D-Glucose*	D-Glucose*	UP	-8	1	1	compound
N-hsa04930-10	Type II diabetes mellitus: D-Glucose	D-Glucose	UP	-8	1	1	compound
N-hsa04930-7	Type II diabetes mellitus: ATP	ATP	UP	-8	1	1	compound
N-hsa04930-9	Type II diabetes mellitus: Potassium cation	Potassium cation	UP	-8	1	1	compound
N-hsa04931-1	Insulin resistance: MAPK8	MAPK8	UP	6.56134494779282	3.80511483406032e-10	9.74526916354103e-10	gene
N-hsa04931-2	Insulin resistance: TNF	TNF	DOWN	-0.769476777062522	0.442440648700291	0.469165251641919	gene
N-hsa04931-4	Insulin resistance: TNFRSF1A	TNFRSF1A	DOWN	-1.39062197745969	0.165753581906838	0.191125294107398	gene
N-hsa04931-7	Insulin resistance: IKBKB	IKBKB	UP	1.99141935971449	0.0476791544333811	0.0593533231552513	gene
N-hsa04931-8	Insulin resistance: MTOR	MTOR	UP	1.84032463694494	0.0670756794940058	0.0822364379311707	gene
N-hsa04931-9	Insulin resistance: RPS6KB1	RPS6KB1	UP	6.09935582548077	4.77533016347056e-09	1.1630665797354e-08	gene
N-hsa04931-10	Insulin resistance: INSR	INSR	UP	0.710756768486474	0.477992311770295	0.502797648536797	gene
N-hsa04931-11	Insulin resistance: IRS1	IRS1	DOWN	-7.73778829570365	3.68864087887645e-13	1.15907216193966e-12	gene
N-hsa04931-12	Insulin resistance: PIK3R5	PIK3R5	UP	1.28646780031234	0.199640101516925	0.224731878981968	gene
N-hsa04931-14	Insulin resistance: GSK3B	GSK3B	UP	10.2474899258092	2.2332294848024e-20	1.18223024788251e-19	gene
N-hsa04931-17	Insulin resistance: PRKCB	PRKCB	UP	6.42100428092423	8.30914082767818e-10	2.10530122451287e-09	gene
N-hsa04931-22	Insulin resistance: INS	INS	UP	1.40604453624159	0.161130172183072	0.186597278893458	gene
N-hsa04931-23	Insulin resistance: N-Acylsphingosine	N-Acylsphingosine	UP	-8	1	1	compound
N-hsa04931-24	Insulin resistance: PPP2R4	PPP2R4	UP	12.3812425257254	4.9642759216283e-27	4.10051852936643e-26	gene
N-hsa04931-26	Insulin resistance: IL6	IL6	DOWN	-9.32788644864347	1.24073363666215e-17	5.24735804331654e-17	gene
N-hsa04931-27	Insulin resistance: STAT3	STAT3	UP	2.14736404082155	0.0328644503779825	0.0416089466260793	gene
N-hsa04931-28	Insulin resistance: SOCS3	SOCS3	DOWN	-6.2718787592743	1.88284193585229e-09	4.72397068759033e-09	gene
N-hsa04931-31	Insulin resistance: NFKBIA	NFKBIA	DOWN	-2.3669720781032	0.0188068623260522	0.0243410807925087	gene
N-hsa04931-32	Insulin resistance: NFKB1	NFKB1	UP	5.75036107488485	2.97508202545217e-08	6.69311991268209e-08	gene
N-hsa04931-33	Insulin resistance: PRKCB*	PRKCB*	DOWN	-1.55183898772923	0.122146733137784	0.143392678528296	gene
N-hsa04931-34	Insulin resistance: PPP1CA	PPP1CA	UP	5.77713406408657	2.59223404372687e-08	5.98278252285069e-08	gene
N-hsa04931-36	Insulin resistance: GYS1	GYS1	DOWN	-0.0963208414602297	0.923353970498596	0.931059919196916	gene
N-hsa04931-37	Insulin resistance: NOS3	NOS3	DOWN	-3.6539554484847	0.000323317466639634	0.00051814882429998	gene
N-hsa04931-38	Insulin resistance: Nitric oxide	Nitric oxide	UP	-8	1	1	compound
N-hsa04931-39	Insulin resistance: PTPN1	PTPN1	UP	1.81657754621674	0.070650897027897	0.0864597549116776	gene
N-hsa04931-41	Insulin resistance: RPS6KA6	RPS6KA6	DOWN	-7.71936543933066	4.13254353083669e-13	1.28935358162105e-12	gene
N-hsa04931-44	Insulin resistance: INSR*	INSR*	UP	0.710756768486474	0.477992311770295	0.502797648536797	gene
N-hsa04931-45	Insulin resistance: IRS2	IRS2	DOWN	-12.8762923019054	1.30686880122052e-28	1.21461923878143e-27	gene
N-hsa04931-48	Insulin resistance: GSK3B*	GSK3B*	UP	10.2474899258092	2.2332294848024e-20	1.18223024788251e-19	gene
N-hsa04931-49	Insulin resistance: INS*	INS*	UP	1.40604453624159	0.161130172183072	0.186597278893458	gene
N-hsa04931-50	Insulin resistance: IRS1*	IRS1*	DOWN	-7.73778829570365	3.68864087887645e-13	1.15907216193966e-12	gene
N-hsa04931-51	Insulin resistance: IL6*	IL6*	DOWN	-9.32788644864347	1.24073363666215e-17	5.24735804331654e-17	gene
N-hsa04931-52	Insulin resistance: STAT3*	STAT3*	UP	2.14736404082155	0.0328644503779825	0.0416089466260793	gene
N-hsa04931-53	Insulin resistance: SOCS3*	SOCS3*	DOWN	-6.2718787592743	1.88284193585229e-09	4.72397068759033e-09	gene
N-hsa04931-54	Insulin resistance: MAPK8*	MAPK8*	UP	6.56134494779282	3.80511483406032e-10	9.74526916354103e-10	gene
N-hsa04931-55	Insulin resistance: TNF*	TNF*	DOWN	-0.769476777062522	0.442440648700291	0.469165251641919	gene
N-hsa04931-56	Insulin resistance: TNFRSF1A*	TNFRSF1A*	DOWN	-1.39062197745969	0.165753581906838	0.191125294107398	gene
N-hsa04931-57	Insulin resistance: IKBKB*	IKBKB*	UP	1.99141935971449	0.0476791544333811	0.0593533231552513	gene
N-hsa04931-58	Insulin resistance: NFKBIA*	NFKBIA*	DOWN	-2.3669720781032	0.0188068623260522	0.0243410807925087	gene
N-hsa04931-59	Insulin resistance: NFKB1*	NFKB1*	UP	5.75036107488485	2.97508202545217e-08	6.69311991268209e-08	gene
N-hsa04931-60	Insulin resistance: PRKCE	PRKCE	DOWN	-5.5915078688554	6.67601496898931e-08	1.47552382492511e-07	gene
N-hsa04931-62	Insulin resistance: Malonyl-CoA	Malonyl-CoA	UP	-8	1	1	compound
N-hsa04931-63	Insulin resistance: MAPK8**	MAPK8**	UP	6.56134494779282	3.80511483406032e-10	9.74526916354103e-10	gene
N-hsa04931-69	Insulin resistance: Diacylglycerol	Diacylglycerol	UP	-8	1	1	compound
N-hsa04931-70	Insulin resistance: N-Acylsphingosine*	N-Acylsphingosine*	UP	-8	1	1	compound
N-hsa04931-71	Insulin resistance: PPP2R4*	PPP2R4*	UP	12.3812425257254	4.9642759216283e-27	4.10051852936643e-26	gene
N-hsa04931-72	Insulin resistance: D-Glucose	D-Glucose	UP	-8	1	1	compound
N-hsa04931-78	Insulin resistance: MLXIP	MLXIP	DOWN	-5.31801088551487	2.58646105920056e-07	5.47878069673215e-07	gene
N-hsa04931-80	Insulin resistance: D-Fructose	D-Fructose	UP	-8	1	1	compound
N-hsa04931-81	Insulin resistance: PPARGC1B	PPARGC1B	DOWN	-10.0442847831663	9.19356363236505e-20	4.56492659972872e-19	gene
N-hsa04931-82	Insulin resistance: SREBF1	SREBF1	UP	8.30892282223924	1.01541957252845e-14	3.45882554224452e-14	gene
N-hsa04931-85	Insulin resistance: FOXO1	FOXO1	DOWN	-16.539390804946	2.13880533893954e-40	5.49707873140713e-39	gene
N-hsa04931-89	Insulin resistance: PCK1	PCK1	DOWN	-2.35278211556547	0.0195210698014221	0.0252019342376625	gene
N-hsa04931-90	Insulin resistance: G6PC	G6PC	UP	5.07275572580765	8.36031393202646e-07	1.70696668154894e-06	gene
N-hsa04931-93	Insulin resistance: PPARGC1A	PPARGC1A	DOWN	-12.4510043533259	2.97726912652692e-27	2.48589869344972e-26	gene
N-hsa04931-94	Insulin resistance: PPARA	PPARA	DOWN	-12.8226675234846	1.9397956768396e-28	1.72482264944958e-27	gene
N-hsa04931-95	Insulin resistance: TRIB3	TRIB3	UP	15.8244158208101	4.21916383734762e-38	8.58035893258614e-37	gene
