ID	name	label	UP/DOWN	statistic	p.value	FDRp.value	type
N-hsa04722-18 72	Neurotrophin signaling pathway: NGFR PRDM4	NGFR PRDM4	DOWN	-12.1027559303781	3.81195774979269e-26	2.91560714204243e-25	gene
N-hsa04722-18 71	Neurotrophin signaling pathway: NGFR MAGED1	NGFR MAGED1	DOWN	-14.0915203309554	1.63114654298706e-32	2.10791708461432e-31	gene
N-hsa04722-18 69	Neurotrophin signaling pathway: NGFR TRAF6	NGFR TRAF6	DOWN	-11.8131647762801	3.13767372270317e-25	2.16737083540398e-24	gene
N-hsa04722-18 74	Neurotrophin signaling pathway: NGFR RIPK2	NGFR RIPK2	DOWN	-8.49405761839067	3.0856471172453e-15	1.06631025449987e-14	gene
N-hsa04722-18 42	Neurotrophin signaling pathway: NGFR SORT1	NGFR SORT1	DOWN	-14.0898500630776	1.65149111429175e-32	2.1168453651575e-31	gene
N-hsa04722-18 75 76	Neurotrophin signaling pathway: NGFR IRAK3 TRAF6	NGFR IRAK3 TRAF6	DOWN	-11.8051639873909	3.32534643053921e-25	2.29445204767906e-24	gene
N-hsa04722-27 28	Neurotrophin signaling pathway: CRK RAPGEF1	CRK RAPGEF1	DOWN	-6.26615371196256	1.94298308447613e-09	4.86373045722576e-09	gene
N-hsa04722-62	Neurotrophin signaling pathway: SH2B2	SH2B2	UP	5.5711037057104	7.39933581152553e-08	1.63106183507082e-07	gene
N-hsa04722-63	Neurotrophin signaling pathway: SH2B3	SH2B3	DOWN	-4.20471656980472	3.81234049497321e-05	6.67832479252155e-05	gene
N-hsa04722-27 43	Neurotrophin signaling pathway: CRK KIDINS220	CRK KIDINS220	DOWN	-1.5367642786471	0.125796894239717	0.147759540800789	gene
N-hsa04722-27 39	Neurotrophin signaling pathway: CRK FRS2	CRK FRS2	UP	2.8716169059888	0.00448540997464672	0.00617876928108674	gene
N-hsa04722-14 32	Neurotrophin signaling pathway: SHC2 GAB1	SHC2 GAB1	DOWN	-3.09364914330757	0.00223497604297492	0.00314913290009387	gene
N-hsa04722-35	Neurotrophin signaling pathway: FOXO3	FOXO3	DOWN	-2.89598792593048	0.00416336458814899	0.00574279531694201	gene
N-hsa04722-33	Neurotrophin signaling pathway: BAD	BAD	UP	3.75449433496545	0.000222668895158745	0.000364436716799393	gene
N-hsa04722-34	Neurotrophin signaling pathway: GSK3B	GSK3B	UP	10.2478461881008	2.23092530488318e-20	1.1847970604615e-19	gene
N-hsa04722-38	Neurotrophin signaling pathway: ATF4	ATF4	DOWN	-2.08587758058338	0.0381496730240022	0.0479615771722509	gene
N-hsa04722-37	Neurotrophin signaling pathway: NFKB1	NFKB1	UP	5.75106889525518	2.96491126214381e-08	6.66836278429226e-08	gene
N-hsa04722-46	Neurotrophin signaling pathway: ATF4*	ATF4*	DOWN	-2.08587758058338	0.0381496730240022	0.0479615771722509	gene
N-hsa04722-53	Neurotrophin signaling pathway: JUN	JUN	DOWN	-13.1799131559754	1.39566747406333e-29	1.36766593074484e-28	gene
N-hsa04722-85	Neurotrophin signaling pathway: BAX	BAX	UP	12.8530283746369	1.55554549768802e-28	1.41481652817578e-27	gene
N-hsa04722-84	Neurotrophin signaling pathway: NFKB1*	NFKB1*	UP	5.75106889525518	2.96491126214381e-08	6.66836278429226e-08	gene
N-hsa04722-50	Neurotrophin signaling pathway: RHOA	RHOA	UP	3.71982684364043	0.00025345394149776	0.000410596709091305	gene
N-hsa04722-73 77	Neurotrophin signaling pathway: NGFRAP1 YWHAE	NGFRAP1 YWHAE	DOWN	-1.44225358304069	0.150661761875885	0.17570124251102	gene
N-hsa04722-70	Neurotrophin signaling pathway: ZNF274	ZNF274	DOWN	-3.44380308339098	0.000687388793099065	0.00107564901200643	gene
N-hsa04723-3	Retrograde endocannabinoid signaling: GNAQ	GNAQ	DOWN	-4.56405099537104	8.36745807891133e-06	1.53630635068883e-05	gene
N-hsa04723-4	Retrograde endocannabinoid signaling: PLCB1	PLCB1	UP	4.94537681664405	1.51364079654298e-06	2.9590651941242e-06	gene
N-hsa04723-5	Retrograde endocannabinoid signaling: D-myo-Inositol 1,4,5-trisphosphate	D-myo-Inositol 1,4,5-trisphosphate	UP	-8	1	1	compound
N-hsa04723-6	Retrograde endocannabinoid signaling: Diacylglycerol	Diacylglycerol	UP	-8	1	1	compound
N-hsa04723-8	Retrograde endocannabinoid signaling: Calcium cation	Calcium cation	UP	-8	1	1	compound
N-hsa04723-19	Retrograde endocannabinoid signaling: CNR1	CNR1	DOWN	-10.3955017840811	7.93204503961497e-21	4.41673926218417e-20	gene
N-hsa04723-20	Retrograde endocannabinoid signaling: CNR1*	CNR1*	DOWN	-10.3955017840811	7.93204503961497e-21	4.41673926218417e-20	gene
N-hsa04723-23	Retrograde endocannabinoid signaling: GNB5	GNB5	UP	2.60309320196328	0.00987111218661306	0.0131592785556277	gene
N-hsa04723-24	Retrograde endocannabinoid signaling: GNB5*	GNB5*	UP	2.60309320196328	0.00987111218661306	0.0131592785556277	gene
N-hsa04723-25	Retrograde endocannabinoid signaling: GRM1	GRM1	UP	1.41132637347784	0.159569797165047	0.185740561421428	gene
N-hsa04723-26	Retrograde endocannabinoid signaling: 2-Arachidonoylglycerol	2-Arachidonoylglycerol	UP	-8	1	1	compound
N-hsa04723-27	Retrograde endocannabinoid signaling: 2-Arachidonoylglycerol*	2-Arachidonoylglycerol*	UP	-8	1	1	compound
N-hsa04723-33	Retrograde endocannabinoid signaling: L-Glutamate	L-Glutamate	UP	-8	1	1	compound
N-hsa04723-58	Retrograde endocannabinoid signaling: Anandamide	Anandamide	UP	-8	1	1	compound
N-hsa04723-61	Retrograde endocannabinoid signaling: Anandamide*	Anandamide*	UP	-8	1	1	compound
N-hsa04723-65	Retrograde endocannabinoid signaling: ADCY1*	ADCY1*	DOWN	-0.868286367206095	0.386189629052989	0.414165675832588	gene
N-hsa04723-66	Retrograde endocannabinoid signaling: 3,5-Cyclic AMP	3,5-Cyclic AMP	UP	-8	1	1	compound
N-hsa04723-7	Retrograde endocannabinoid signaling: ITPR1	ITPR1	DOWN	-3.41438268677366	0.00076182773236855	0.00117875216360242	gene
N-hsa04723-9	Retrograde endocannabinoid signaling: PRKCA	PRKCA	DOWN	-8.5394387185195	2.29946886452411e-15	8.11354116418831e-15	gene
N-hsa04723-42	Retrograde endocannabinoid signaling: KCNJ3	KCNJ3	UP	5.35100809371397	2.20250723684119e-07	4.69006261247027e-07	gene
N-hsa04723-73	Retrograde endocannabinoid signaling: MAPK14*	MAPK14*	UP	6.6575389317164	2.21497023304779e-10	5.84906783975966e-10	gene
N-hsa04723-10	Retrograde endocannabinoid signaling: CACNA1A	CACNA1A	UP	2.15945002792243	0.0319035813557604	0.0406111050994832	gene
N-hsa04723-46	Retrograde endocannabinoid signaling: ADCY1	ADCY1	DOWN	-0.868286367206095	0.386189629052989	0.414165675832588	gene
N-hsa04723-21	Retrograde endocannabinoid signaling: CACNA1A*	CACNA1A*	UP	2.15945002792243	0.0319035813557604	0.0406111050994832	gene
N-hsa04723-68	Retrograde endocannabinoid signaling: MAPK14	MAPK14	UP	6.6575389317164	2.21497023304779e-10	5.84906783975966e-10	gene
N-hsa04723-50	Retrograde endocannabinoid signaling: KCNJ3*	KCNJ3*	UP	5.35100809371397	2.20250723684119e-07	4.69006261247027e-07	gene
N-hsa04723-40	Retrograde endocannabinoid signaling: GRIA1	GRIA1	DOWN	-7.9006750437414	1.34297763346098e-13	4.30961731006644e-13	gene
N-hsa04723-67	Retrograde endocannabinoid signaling: PRKACA	PRKACA	UP	3.34492251247436	0.000968509434439596	0.00143896144235421	gene
N-hsa04724-2	Glutamatergic synapse: GRM6	GRM6	UP	3.94105033694982	0.000109179929241121	0.000182939789595536	gene
N-hsa04724-7	Glutamatergic synapse: GRM2	GRM2	UP	4.12256535971806	5.32092982167326e-05	9.24271287702023e-05	gene
N-hsa04724-8	Glutamatergic synapse: GRM4	GRM4	UP	15.1805485101481	5.02016360203837e-36	8.62605950787923e-35	gene
N-hsa04724-14	Glutamatergic synapse: GRM2*	GRM2*	UP	4.12256535971806	5.32092982167326e-05	9.24271287702023e-05	gene
N-hsa04724-15	Glutamatergic synapse: ADCY1	ADCY1	DOWN	-0.868286367206095	0.386189629052989	0.414165675832588	gene
N-hsa04724-24	Glutamatergic synapse: GNAS	GNAS	UP	7.01371666457083	2.86072182300604e-11	7.9968713240678e-11	gene
N-hsa04724-25	Glutamatergic synapse: ADCY1*	ADCY1*	DOWN	-0.868286367206095	0.386189629052989	0.414165675832588	gene
N-hsa04724-27	Glutamatergic synapse: GNAQ	GNAQ	DOWN	-4.56405099537104	8.36745807891133e-06	1.53630635068883e-05	gene
N-hsa04724-28	Glutamatergic synapse: PLCB1	PLCB1	UP	4.94537681664405	1.51364079654298e-06	2.9590651941242e-06	gene
N-hsa04724-30	Glutamatergic synapse: L-Glutamine	L-Glutamine	UP	-8	1	1	compound
N-hsa04724-31	Glutamatergic synapse: D-myo-Inositol 1,4,5-trisphosphate	D-myo-Inositol 1,4,5-trisphosphate	UP	-8	1	1	compound
N-hsa04724-32	Glutamatergic synapse: Diacylglycerol	Diacylglycerol	UP	-8	1	1	compound
N-hsa04724-34	Glutamatergic synapse: Calcium cation	Calcium cation	UP	-8	1	1	compound
N-hsa04724-35	Glutamatergic synapse: PRKCA	PRKCA	DOWN	-8.5394387185195	2.29946886452411e-15	8.11354116418831e-15	gene
N-hsa04724-43	Glutamatergic synapse: GNB5	GNB5	UP	2.60309320196328	0.00987111218661306	0.0131592785556277	gene
N-hsa04724-45	Glutamatergic synapse: 3,5-Cyclic AMP	3,5-Cyclic AMP	UP	-8	1	1	compound
N-hsa04724-46	Glutamatergic synapse: PPP3CA	PPP3CA	DOWN	-3.61278151879229	0.000375840859291085	0.000596708689578347	gene
N-hsa04724-55	Glutamatergic synapse: GNAI1	GNAI1	UP	2.24392353467179	0.0258393041287956	0.0330817757504477	gene
N-hsa04724-56	Glutamatergic synapse: L-Glutamate	L-Glutamate	UP	-8	1	1	compound
N-hsa04724-61	Glutamatergic synapse: KCNJ3	KCNJ3	UP	3.83292559507554	0.000165554833944596	0.000275318132696603	gene
N-hsa04724-62	Glutamatergic synapse: GRM7	GRM7	DOWN	-8.07631687738219	4.45934584548262e-14	1.48557047688124e-13	gene
N-hsa04724-63	Glutamatergic synapse: GRM4*	GRM4*	UP	17.3292263048628	6.47407743825211e-43	2.08076177976569e-41	gene
N-hsa04724-6 69	Glutamatergic synapse: GRM1 HOMER3	GRM1 HOMER3	UP	1.41132637347784	0.159569797165047	0.185740561421428	gene
N-hsa04724-6 74	Glutamatergic synapse: GRM1 HOMER3*	GRM1 HOMER3*	UP	1.41132637347784	0.159569797165047	0.185740561421428	gene
N-hsa04724-26	Glutamatergic synapse: PRKACA	PRKACA	UP	3.34492251247436	0.000968509434439596	0.00143896144235421	gene
N-hsa04724-33 70 69	Glutamatergic synapse: ITPR1 HOMER3 HOMER3	ITPR1 HOMER3 HOMER3	DOWN	-2.10110045601866	0.0367776332630714	0.0463117456619634	gene
N-hsa04724-66	Glutamatergic synapse: PLA2G4B	PLA2G4B	DOWN	-6.22374030790961	2.44600394823229e-09	6.06175089527962e-09	gene
N-hsa04724-67	Glutamatergic synapse: PLD1	PLD1	DOWN	-9.44506956529138	5.62229270720249e-18	2.43031927963603e-17	gene
N-hsa04724-68	Glutamatergic synapse: MAPK1	MAPK1	UP	3.14180594487292	0.00191149526115139	0.00270584324621682	gene
N-hsa04724-52	Glutamatergic synapse: CACNA1A	CACNA1A	DOWN	-0.589864588927466	0.555890518916594	0.579138207732555	gene
N-hsa04724-44	Glutamatergic synapse: PRKACA*	PRKACA*	UP	3.34492251247436	0.000968509434439596	0.00143896144235421	gene
N-hsa04724-3	Glutamatergic synapse: GRIK1	GRIK1	DOWN	-3.18365012936738	0.00166616037059117	0.00241702356846984	gene
N-hsa04724-4	Glutamatergic synapse: GRIA1	GRIA1	DOWN	-7.9006750437414	1.34297763346098e-13	4.30961731006644e-13	gene
N-hsa04724-5 71	Glutamatergic synapse: GRIN3A DLG4	GRIN3A DLG4	UP	0.902681172272705	0.367688510733132	0.398109937524457	gene
N-hsa04724-36	Glutamatergic synapse: TRPC1	TRPC1	DOWN	-12.9132384782075	9.98267974436093e-29	9.38220643246528e-28	gene
N-hsa04724-51	Glutamatergic synapse: ADRBK1	ADRBK1	DOWN	-0.749710289510787	0.454235121630025	0.479676618908929	gene
N-hsa04724-13	Glutamatergic synapse: GRM5	GRM5	UP	3.79141640957047	0.000193785097105486	0.00032106008476104	gene
N-hsa04724-65	Glutamatergic synapse: GRM3	GRM3	DOWN	-1.9752309227636	0.0495000048249295	0.0615821359665137	gene
N-hsa04725-2	Cholinergic synapse: CHRNA3	CHRNA3	UP	0.793878478916624	0.428126932586078	0.457637663765542	gene
N-hsa04725-3	Cholinergic synapse: CHRM1	CHRM1	DOWN	-5.85384069874317	1.74309930191464e-08	4.09717505486037e-08	gene
N-hsa04725-4	Cholinergic synapse: CHRM2	CHRM2	UP	-8	1	1	gene
N-hsa04725-5	Cholinergic synapse: CHRM4	CHRM4	UP	3.94692410228207	0.000106711321108141	0.000178851749482248	gene
N-hsa04725-11	Cholinergic synapse: ADCY1	ADCY1	DOWN	-0.868286367206095	0.386189629052989	0.414165675832588	gene
N-hsa04725-12	Cholinergic synapse: PRKACA	PRKACA	UP	3.34492251247436	0.000968509434439596	0.00143896144235421	gene
N-hsa04725-13	Cholinergic synapse: GNA11	GNA11	DOWN	-4.9192953635744	1.7068938570265e-06	3.31907918342801e-06	gene
N-hsa04725-14	Cholinergic synapse: PLCB1	PLCB1	UP	4.94537681664405	1.51364079654298e-06	2.9590651941242e-06	gene
N-hsa04725-15	Cholinergic synapse: 3,5-Cyclic AMP	3,5-Cyclic AMP	UP	-8	1	1	compound
N-hsa04725-16	Cholinergic synapse: D-myo-Inositol 1,4,5-trisphosphate	D-myo-Inositol 1,4,5-trisphosphate	UP	-8	1	1	compound
N-hsa04725-17	Cholinergic synapse: Diacylglycerol	Diacylglycerol	UP	-8	1	1	compound
N-hsa04725-19	Cholinergic synapse: Calcium cation	Calcium cation	UP	-8	1	1	compound
N-hsa04725-21	Cholinergic synapse: Sodium cation	Sodium cation	UP	-8	1	1	compound
N-hsa04725-27	Cholinergic synapse: GNB5	GNB5	UP	2.60309320196328	0.00987111218661306	0.0131592785556277	gene
N-hsa04725-28	Cholinergic synapse: Acetylcholine	Acetylcholine	UP	-8	1	1	compound
N-hsa04725-29	Cholinergic synapse: CHRM5	CHRM5	DOWN	-3.85349718240932	0.000153052943018123	0.000255211668156295	gene
N-hsa04725-30	Cholinergic synapse: CHRM3	CHRM3	DOWN	-6.08766904709457	5.08424963128693e-09	1.23386543281975e-08	gene
N-hsa04725-32	Cholinergic synapse: CHRM4*	CHRM4*	UP	3.94692410228207	0.000106711321108141	0.000178851749482248	gene
N-hsa04725-42	Cholinergic synapse: MAPK1	MAPK1	UP	3.14180594487292	0.00191149526115139	0.00270584324621682	gene
N-hsa04725-44	Cholinergic synapse: CAMK4	CAMK4	DOWN	-4.410338216307	1.61921528716914e-05	2.90204924192724e-05	gene
N-hsa04725-45	Cholinergic synapse: GNB5*	GNB5*	UP	2.60309320196328	0.00987111218661306	0.0131592785556277	gene
N-hsa04725-46	Cholinergic synapse: CHRM2*	CHRM2*	UP	-8	1	1	gene
N-hsa04725-48	Cholinergic synapse: PIK3R5	PIK3R5	UP	1.28646020567782	0.199643007157054	0.224915650816419	gene
N-hsa04725-49	Cholinergic synapse: AKT3	AKT3	UP	3.37884951250964	0.000861773170517688	0.00130221168738641	gene
N-hsa04725-57	Cholinergic synapse: PIK3R5*	PIK3R5*	DOWN	-5.77697217105451	2.59495571793402e-08	5.98605813251942e-08	gene
N-hsa04725-58	Cholinergic synapse: HRAS	HRAS	UP	14.4028690615755	1.61685966157393e-33	2.27423593667643e-32	gene
N-hsa04725-59	Cholinergic synapse: MAP2K1	MAP2K1	UP	0.257670843123733	0.79690330265655	0.811157070295139	gene
N-hsa04725-60	Cholinergic synapse: MAPK1*	MAPK1*	UP	3.14180594487292	0.00191149526115139	0.00270584324621682	gene
N-hsa04725-62	Cholinergic synapse: JAK2	JAK2	DOWN	-3.92641910847875	0.000115567106643279	0.000193120356279165	gene
N-hsa04725-63	Cholinergic synapse: FYN	FYN	DOWN	-7.14207805059719	1.34691388330207e-11	3.88419656816492e-11	gene
N-hsa04725-18	Cholinergic synapse: ITPR1	ITPR1	DOWN	-3.41438268677366	0.00076182773236855	0.00117875216360242	gene
N-hsa04725-20	Cholinergic synapse: PRKCA	PRKCA	DOWN	-8.5394387185195	2.29946886452411e-15	8.11354116418831e-15	gene
N-hsa04725-64	Cholinergic synapse: KCNJ3	KCNJ3	UP	6.62880983877742	2.60507451107476e-10	6.82690206683429e-10	gene
N-hsa04725-53	Cholinergic synapse: CHRNA7	CHRNA7	DOWN	-10.4321693709306	6.13108819721664e-21	3.46999453351595e-20	gene
N-hsa04725-43	Cholinergic synapse: CREB3	CREB3	UP	1.47081652423493	0.14277842374499	0.166884221309623	gene
N-hsa04725-25	Cholinergic synapse: CACNA1A	CACNA1A	UP	2.15945002792243	0.0319035813557604	0.0406111050994832	gene
N-hsa04725-50	Cholinergic synapse: BCL2	BCL2	DOWN	-4.34758004748845	2.10975880042672e-05	3.72950522628867e-05	gene
N-hsa04725-54	Cholinergic synapse: CHRM1*	CHRM1*	DOWN	-6.13669689421615	3.91078943278939e-09	9.63408532628775e-09	gene
N-hsa04725-61	Cholinergic synapse: FOS	FOS	DOWN	-12.3612193571325	5.76300165270112e-27	4.67904440467344e-26	gene
N-hsa04726-2	Serotonergic synapse: HTR4	HTR4	DOWN	-2.54508076766544	0.0116144390912979	0.0153940952314789	gene
N-hsa04726-3	Serotonergic synapse: HTR2A	HTR2A	DOWN	-8.43048705034046	4.65273290500291e-15	1.59793769762192e-14	gene
N-hsa04726-8	Serotonergic synapse: GNAS	GNAS	UP	7.01371666457083	2.86072182300604e-11	7.9968713240678e-11	gene
N-hsa04726-11	Serotonergic synapse: GNAQ	GNAQ	DOWN	-4.56405099537104	8.36745807891133e-06	1.53630635068883e-05	gene
N-hsa04726-13	Serotonergic synapse: 3,5-Cyclic AMP	3,5-Cyclic AMP	UP	-8	1	1	compound
N-hsa04726-14	Serotonergic synapse: D-myo-Inositol 1,4,5-trisphosphate	D-myo-Inositol 1,4,5-trisphosphate	UP	-8	1	1	compound
N-hsa04726-15	Serotonergic synapse: Diacylglycerol	Diacylglycerol	UP	-8	1	1	compound
N-hsa04726-17	Serotonergic synapse: Calcium cation	Calcium cation	UP	-8	1	1	compound
N-hsa04726-19	Serotonergic synapse: Serotonin	Serotonin	UP	-8	1	1	compound
N-hsa04726-25	Serotonergic synapse: HTR1A	HTR1A	UP	6.63167484623146	2.5633200538649e-10	6.72031880563143e-10	gene
N-hsa04726-26	Serotonergic synapse: GNB5	GNB5	UP	2.60309320196328	0.00987111218661306	0.0131592785556277	gene
N-hsa04726-27	Serotonergic synapse: RAPGEF3	RAPGEF3	DOWN	-17.5362521661296	1.42308479146966e-43	4.95921065252038e-42	gene
N-hsa04726-30	Serotonergic synapse: HTR5A	HTR5A	UP	0.985952540407748	0.325246204542853	0.355444363421303	gene
N-hsa04726-37	Serotonergic synapse: HTR2A*	HTR2A*	DOWN	-8.43048705034046	4.65273290500291e-15	1.59793769762192e-14	gene
N-hsa04726-43	Serotonergic synapse: GNAQ*	GNAQ*	DOWN	-4.56405099537104	8.36745807891133e-06	1.53630635068883e-05	gene
N-hsa04726-44	Serotonergic synapse: PLCB1*	PLCB1*	UP	4.94537681664405	1.51364079654298e-06	2.9590651941242e-06	gene
N-hsa04726-47	Serotonergic synapse: D-myo-Inositol 1,4,5-trisphosphate*	D-myo-Inositol 1,4,5-trisphosphate*	UP	-8	1	1	compound
N-hsa04726-48	Serotonergic synapse: Calcium cation*	Calcium cation*	UP	-8	1	1	compound
N-hsa04726-50	Serotonergic synapse: Serotonin*	Serotonin*	UP	-8	1	1	compound
N-hsa04726-54	Serotonergic synapse: PTGS1	PTGS1	DOWN	-3.57461700007097	0.000431590220638335	0.000683645081363532	gene
N-hsa04726-65	Serotonergic synapse: MAPK1	MAPK1	UP	3.14180594487292	0.00191149526115139	0.00270584324621682	gene
N-hsa04726-66	Serotonergic synapse: PRKCA*	PRKCA*	DOWN	-12.8492129381053	1.59987464578643e-28	1.43618269577615e-27	gene
N-hsa04726-67	Serotonergic synapse: DUSP1	DUSP1	DOWN	-12.6728185198191	5.85785230719528e-28	5.08199410650802e-27	gene
N-hsa04726-68	Serotonergic synapse: Diacylglycerol*	Diacylglycerol*	UP	-8	1	1	compound
N-hsa04726-69	Serotonergic synapse: D-myo-Inositol 1,4,5-trisphosphate**	D-myo-Inositol 1,4,5-trisphosphate**	UP	-8	1	1	compound
N-hsa04726-70	Serotonergic synapse: Calcium cation**	Calcium cation**	UP	-8	1	1	compound
N-hsa04726-75	Serotonergic synapse: HRAS	HRAS	UP	14.4028690615755	1.61685966157393e-33	2.27423593667643e-32	gene
N-hsa04726-76	Serotonergic synapse: ARAF	ARAF	UP	5.30194392534487	2.79691773590293e-07	5.86520646240901e-07	gene
N-hsa04726-77	Serotonergic synapse: MAP2K1	MAP2K1	UP	0.257670843123733	0.79690330265655	0.811157070295139	gene
N-hsa04726-12	Serotonergic synapse: PLCB1	PLCB1	UP	4.94537681664405	1.51364079654298e-06	2.9590651941242e-06	gene
N-hsa04726-9	Serotonergic synapse: ADCY5	ADCY5	DOWN	-12.03285158091	6.34634377165392e-26	4.70327006159728e-25	gene
N-hsa04726-62	Serotonergic synapse: PLCB1**	PLCB1**	UP	4.94537681664405	1.51364079654298e-06	2.9590651941242e-06	gene
N-hsa04726-63	Serotonergic synapse: ITPR1**	ITPR1**	DOWN	-3.41438268677366	0.00076182773236855	0.00117875216360242	gene
N-hsa04726-38	Serotonergic synapse: PLA2G4B	PLA2G4B	DOWN	-6.22374030790961	2.44600394823229e-09	6.06175089527962e-09	gene
N-hsa04726-10	Serotonergic synapse: PRKACA	PRKACA	UP	3.34492251247436	0.000968509434439596	0.00143896144235421	gene
N-hsa04726-16	Serotonergic synapse: ITPR1	ITPR1	DOWN	-3.41438268677366	0.00076182773236855	0.00117875216360242	gene
N-hsa04726-18	Serotonergic synapse: PRKCA	PRKCA	DOWN	-8.5394387185195	2.29946886452411e-15	8.11354116418831e-15	gene
N-hsa04726-41	Serotonergic synapse: HTR3C	HTR3C	UP	1.65771927946951	0.0988081908544031	0.118665480710525	gene
N-hsa04726-71	Serotonergic synapse: CACNA1A	CACNA1A	UP	2.15945002792243	0.0319035813557604	0.0406111050994832	gene
N-hsa04726-72	Serotonergic synapse: KCNJ3	KCNJ3	UP	5.35100809371397	2.20250723684119e-07	4.69006261247027e-07	gene
N-hsa04726-39	Serotonergic synapse: CACNA1C	CACNA1C	UP	2.60271554938189	0.0098816571839616	0.0131592785556277	gene
N-hsa04726-46	Serotonergic synapse: ITPR1*	ITPR1*	DOWN	-3.41438268677366	0.00076182773236855	0.00117875216360242	gene
N-hsa04726-45	Serotonergic synapse: TRPC1	TRPC1	DOWN	-12.9132384782075	9.98267974436093e-29	9.38220643246528e-28	gene
N-hsa04726-64	Serotonergic synapse: CASP3	CASP3	UP	16.532951826483	2.25501860106502e-40	5.55074618349458e-39	gene
N-hsa04727-2	GABAergic synapse: GABBR1	GABBR1	DOWN	-5.93127377167993	1.16327542641849e-08	2.75622516045604e-08	gene
N-hsa04727-9	GABAergic synapse: 4-Aminobutanoate	4-Aminobutanoate	DOWN	-9.88587600405607	2.75505399894904e-19	1.32272445475858e-18	compound
N-hsa04727-15	GABAergic synapse: GNB5	GNB5	UP	2.60309320196328	0.00987111218661306	0.0131592785556277	gene
N-hsa04727-19	GABAergic synapse: GABBR1*	GABBR1*	DOWN	-5.93127377167993	1.16327542641849e-08	2.75622516045604e-08	gene
N-hsa04727-31	GABAergic synapse: GNB5*	GNB5*	UP	2.60309320196328	0.00987111218661306	0.0131592785556277	gene
N-hsa04727-34	GABAergic synapse: ADCY1*	ADCY1*	DOWN	-0.868286367206095	0.386189629052989	0.414165675832588	gene
N-hsa04727-36	GABAergic synapse: 3,5-Cyclic AMP	3,5-Cyclic AMP	UP	-8	1	1	compound
N-hsa04727-49	GABAergic synapse: GABRR3	GABRR3	DOWN	-3.46462026055998	0.000638891274805122	0.00100127402163117	gene
N-hsa04727-17 37	GABAergic synapse: GABRA1 GPHN	GABRA1 GPHN	DOWN	-8.16830781684589	2.49087472329575e-14	8.32483615765275e-14	gene
N-hsa04727-26	GABAergic synapse: KCNJ6	KCNJ6	UP	8.03564541910746	5.76269674818431e-14	1.89232440068752e-13	gene
N-hsa04727-47	GABAergic synapse: CACNA1A*	CACNA1A*	UP	2.43760775103354	0.0155835710053378	0.0203676550666056	gene
N-hsa04727-8	GABAergic synapse: ADCY1	ADCY1	DOWN	-0.868286367206095	0.386189629052989	0.414165675832588	gene
N-hsa04727-13	GABAergic synapse: CACNA1A	CACNA1A	UP	2.15945002792243	0.0319035813557604	0.0406111050994832	gene
N-hsa04727-35	GABAergic synapse: PRKACA	PRKACA	UP	3.34492251247436	0.000968509434439596	0.00143896144235421	gene
N-hsa04728-2	Dopaminergic synapse: DRD5	DRD5	DOWN	-1.63271722663394	0.103967757756175	0.123836493064994	gene
N-hsa04728-9	Dopaminergic synapse: GNAL	GNAL	UP	3.44690006344459	0.00067996191444063	0.00106429567380147	gene
N-hsa04728-10	Dopaminergic synapse: ADCY5	ADCY5	DOWN	-12.03285158091	6.34634377165392e-26	4.70327006159728e-25	gene
N-hsa04728-11	Dopaminergic synapse: PRKACA	PRKACA	UP	3.34492251247436	0.000968509434439596	0.00143896144235421	gene
N-hsa04728-12	Dopaminergic synapse: GNAQ	GNAQ	DOWN	-4.56405099537104	8.36745807891133e-06	1.53630635068883e-05	gene
N-hsa04728-13	Dopaminergic synapse: PLCB1	PLCB1	UP	4.94537681664405	1.51364079654298e-06	2.9590651941242e-06	gene
N-hsa04728-14	Dopaminergic synapse: 3,5-Cyclic AMP	3,5-Cyclic AMP	UP	-8	1	1	compound
N-hsa04728-15	Dopaminergic synapse: D-myo-Inositol 1,4,5-trisphosphate	D-myo-Inositol 1,4,5-trisphosphate	UP	-8	1	1	compound
N-hsa04728-16	Dopaminergic synapse: Diacylglycerol	Diacylglycerol	UP	-8	1	1	compound
N-hsa04728-18	Dopaminergic synapse: Calcium cation	Calcium cation	UP	-8	1	1	compound
N-hsa04728-19	Dopaminergic synapse: PRKCA	PRKCA	DOWN	-8.5394387185195	2.29946886452411e-15	8.11354116418831e-15	gene
N-hsa04728-20	Dopaminergic synapse: Dopamine	Dopamine	UP	-8	1	1	compound
N-hsa04728-28	Dopaminergic synapse: DRD2	DRD2	DOWN	-13.2503797410045	8.29243742792972e-30	8.44630367248737e-29	gene
N-hsa04728-29	Dopaminergic synapse: GNB5	GNB5	UP	2.60309320196328	0.00987111218661306	0.0131592785556277	gene
N-hsa04728-30	Dopaminergic synapse: AKT3	AKT3	UP	3.37884951250964	0.000861773170517688	0.00130221168738641	gene
N-hsa04728-31	Dopaminergic synapse: GSK3A	GSK3A	UP	11.6807541728939	8.19741739076054e-25	5.49120735149975e-24	gene
N-hsa04728-33	Dopaminergic synapse: PPP1R1B	PPP1R1B	DOWN	-10.1023497269179	6.15056831987117e-20	3.11954008897472e-19	gene
N-hsa04728-34	Dopaminergic synapse: MAPK14	MAPK14	UP	9.52693038547079	3.22419726386978e-18	1.42447974556868e-17	gene
N-hsa04728-38	Dopaminergic synapse: DRD3	DRD3	UP	5.70289779969049	3.794698371589e-08	8.47929178637124e-08	gene
